domain,split,label,source_file,source_url,destination,width,height,bytes,sha256
victim,train,bengal,Bengal_111.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_111.jpg,victim/train/bengal/Bengal_111.jpg,500,433,179224,16581795c4ae1da7f3f82fb1ef7a0c984a0c532a14ae114caee765263511c899
victim,train,bengal,Bengal_113.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_113.jpg,victim/train/bengal/Bengal_113.jpg,500,500,200260,7090cce4d8b8d0903f5acfe892e5fe53a5452d04e281e3d1e1182460c4e0548a
victim,train,bengal,Bengal_118.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_118.jpg,victim/train/bengal/Bengal_118.jpg,375,500,100582,5ba26ff5d2da20046e2789d8feb5619433c833a5e4d7eed1a41d9db889630625
victim,train,bengal,Bengal_137.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_137.jpg,victim/train/bengal/Bengal_137.jpg,300,225,8242,94a896b1f8066658b4c9ef0d7cef24fdb88aea61ce1e27c84357e8362d871f06
victim,train,bengal,Bengal_139.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_139.jpg,victim/train/bengal/Bengal_139.jpg,300,225,10435,df4f671a2d45d525bfa1d1d188544419f06495220a5016b8d1b0c729c0dd5f9d
victim,train,bengal,Bengal_141.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_141.jpg,victim/train/bengal/Bengal_141.jpg,300,263,12601,0848afb5ea3e67e3a149837c25a6cb32be2bc21524370c3f8a4316fa13c51048
victim,train,bengal,Bengal_150.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_150.jpg,victim/train/bengal/Bengal_150.jpg,200,179,6984,36d4d86a1ad095de60e268eb3a57fafa19db72b314f9289c1e2af456a6aca49f
victim,train,bengal,Bengal_153.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_153.jpg,victim/train/bengal/Bengal_153.jpg,300,225,6325,9cd73fd90080763c05f1720a2d8e0b9123a4fd439ea35a2e59db8bac02790482
victim,train,bengal,Bengal_159.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_159.jpg,victim/train/bengal/Bengal_159.jpg,300,225,11793,59e2dc30af1be4b42f21900ba1e7ee651fdbb065bb817dc40a8930c25e55fb74
victim,train,bengal,Bengal_166.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_166.jpg,victim/train/bengal/Bengal_166.jpg,225,300,8380,90e0a61dd0049fee00682607fbd47e04bead0047bb8440b03409820d08b56551
victim,train,bengal,Bengal_170.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_170.jpg,victim/train/bengal/Bengal_170.jpg,225,300,9503,0a727e218956702eeaf93e29706052a4173c849cb5cacc6c404f45233b52e7f3
victim,train,bengal,Bengal_180.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_180.jpg,victim/train/bengal/Bengal_180.jpg,300,238,18717,c21add800be45399774bbd4d62628588c42e25de364c0b5955deaa52895b0fa6
victim,train,bengal,Bengal_188.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_188.jpg,victim/train/bengal/Bengal_188.jpg,450,325,41333,03c81c50c9e8ec208afc6c699e632ded6ddf9f18cb94f51521e00bbddf5ff2ff
victim,train,bengal,Bengal_192.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_192.jpg,victim/train/bengal/Bengal_192.jpg,301,233,21675,78f5fd87a43ad42feab17a161d9f73fa3e3c7c5f1df2ffde49714e25d11ad254
victim,train,bengal,Bengal_193.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_193.jpg,victim/train/bengal/Bengal_193.jpg,289,288,21362,4963b9dd897b1acc4bfdbc7b14ecd58c745ca243af1913c5e35ece81dff646cd
victim,train,bengal,Bengal_195.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_195.jpg,victim/train/bengal/Bengal_195.jpg,368,276,61187,ac8946cc962e8d1093f5c7ac2b21463a682990a414b551e6fd922dc4a4409f65
victim,train,bengal,Bengal_2.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_2.jpg,victim/train/bengal/Bengal_2.jpg,600,505,65752,8469cc227da1d54b08d3837516f12a0bcd3cfa49cb1a4713f01036d8f229bc84
victim,train,bengal,Bengal_20.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_20.jpg,victim/train/bengal/Bengal_20.jpg,458,500,93237,32aacdce170d4a60e707a754683f80b295011f29365467cc238d1e268ea4f345
victim,train,bengal,Bengal_23.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_23.jpg,victim/train/bengal/Bengal_23.jpg,500,290,200253,7e7dd000d31022a7ca9d6816910421eaf68ad0685694b421046a9d8298b1afcd
victim,train,bengal,Bengal_25.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_25.jpg,victim/train/bengal/Bengal_25.jpg,500,364,130323,f4c827e926f2888cf78e6eadc097d4245713bb246efb22e31836c94629f87f2b
victim,train,bengal,Bengal_31.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_31.jpg,victim/train/bengal/Bengal_31.jpg,500,333,79569,33c31133ea55e8cd4e97277cb749423f4b13ba2d5787e20028f15a935cd9f4bd
victim,train,bengal,Bengal_36.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_36.jpg,victim/train/bengal/Bengal_36.jpg,500,375,151418,bd4a4aaea936a58531c5ae2d6d6f1d827758b5a3437f8d14c2e61e99be520c14
victim,train,bengal,Bengal_44.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_44.jpg,victim/train/bengal/Bengal_44.jpg,500,375,109821,701dd3a4b05b431f6e4cf6b5af70daea768c1749773f368ccb7535adb141e09b
victim,train,bengal,Bengal_45.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_45.jpg,victim/train/bengal/Bengal_45.jpg,500,375,148113,e077a82506b095cb84533367152194859cd220f81d93311410b59399959e5941
victim,train,bengal,Bengal_48.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_48.jpg,victim/train/bengal/Bengal_48.jpg,500,333,131930,395733cf4d469e98da57e4e83a86e360a1c117340491daa9b4c32bf7b49cb09d
victim,train,bengal,Bengal_52.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_52.jpg,victim/train/bengal/Bengal_52.jpg,500,333,136427,a4896474ac4395abf24e26027628e540dca02d0efa5457bcb167f4c4844469b5
victim,train,bengal,Bengal_54.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_54.jpg,victim/train/bengal/Bengal_54.jpg,500,280,104246,bb254533fc1d87f92713eecb392553a4e10e82ac97844ebc5612a6c42db783dc
victim,train,bengal,Bengal_56.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_56.jpg,victim/train/bengal/Bengal_56.jpg,500,375,119218,45aec022e14ce85c4b378b2d36e8a7675f11990492fa2525553d0602705fcf10
victim,train,bengal,Bengal_58.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_58.jpg,victim/train/bengal/Bengal_58.jpg,500,333,70331,f0f5f74d9bf55d2a9dd61907ff7ccb788912895dfeb1d60624ecb8e46d200e59
victim,train,bengal,Bengal_59.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_59.jpg,victim/train/bengal/Bengal_59.jpg,500,375,105567,88751c3f164d34669877ae5ddb7bd2a8f61284592032929e323a83e61bd6b765
victim,train,bengal,Bengal_60.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_60.jpg,victim/train/bengal/Bengal_60.jpg,500,333,91187,0aec49e8336d43e1d38485b9d255f2db486714015f742e009bad972f01237220
victim,train,bengal,Bengal_7.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_7.jpg,victim/train/bengal/Bengal_7.jpg,500,312,171943,7cccfc95164252faf95ade129ea00faaa9f57837f1e10ae85f5b3ee21afdd93b
victim,train,bengal,Bengal_70.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_70.jpg,victim/train/bengal/Bengal_70.jpg,375,500,84851,2cbdc6499a4d29005e0fbba3c03fdf74b44084b2e8e10ff29a09b519110ec070
victim,train,bengal,Bengal_72.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_72.jpg,victim/train/bengal/Bengal_72.jpg,375,500,83558,0417a990b683bef091cf3aace25be9b20bbccec21b0b70540149186b22343fcb
victim,train,bengal,Bengal_8.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_8.jpg,victim/train/bengal/Bengal_8.jpg,500,333,152170,b2714a7aa4fe932b19d70b2ea7b5f8bed4fcf6282384911e58ba2c0abd67793f
victim,train,bengal,Bengal_81.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_81.jpg,victim/train/bengal/Bengal_81.jpg,500,332,162102,5f4d50553c12daac9fa90fcfaf2b032769be7e0aa80403bf40137d6b758adce1
victim,train,bengal,Bengal_84.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_84.jpg,victim/train/bengal/Bengal_84.jpg,408,500,97237,a294510d3f0aaf8b2c8935ea65d6c9b1302c25a5efb2b6fab8919448919be211
victim,train,bengal,Bengal_85.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/Bengal_85.jpg,victim/train/bengal/Bengal_85.jpg,500,434,127669,74c8ce8967438755820ed6587bf2a328bb718db3c3e2c5e4beef6aabb61577fd
victim,train,pug,pug_101.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_101.jpg,victim/train/pug/pug_101.jpg,500,333,69489,5a17500cca23f72e220aff2e5fa11d2ac7b2ccb17591e3cbf7e7ee8774a0666a
victim,train,pug,pug_102.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_102.jpg,victim/train/pug/pug_102.jpg,375,500,148396,cd4c62850cb41bac1e0a68cb35c79361af3a6dcf5827a7662bd641d085d0890a
victim,train,pug,pug_106.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_106.jpg,victim/train/pug/pug_106.jpg,375,500,155272,ba53f6801b644e2fd16f297156508c9938c7fc0f8f2b8267b0aba9a2699e6295
victim,train,pug,pug_108.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_108.jpg,victim/train/pug/pug_108.jpg,375,500,113322,eb65685c38cf3ba06c10b8bf2cd5a428b8342fb5fd0b518420c2d16ce4df14a9
victim,train,pug,pug_119.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_119.jpg,victim/train/pug/pug_119.jpg,375,500,259478,d05535ce58e6809226aeb5eaa13dbba5362039187bd4e6f4fd35d9fc46034e86
victim,train,pug,pug_124.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_124.jpg,victim/train/pug/pug_124.jpg,225,300,15046,393cab1176d319fab1fe4c28307332df70923343744602fa71ac62fa2048fc3a
victim,train,pug,pug_128.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_128.jpg,victim/train/pug/pug_128.jpg,300,225,15486,fb9a9fa3cb2f74472a15a8d46ce15e5f70fb3f57e4ed7b84bb352fcc72b03bd7
victim,train,pug,pug_130.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_130.jpg,victim/train/pug/pug_130.jpg,300,225,13128,0b59506d12c55171750666b1f17f71a025dff5816aa2784f03b803d50463a32d
victim,train,pug,pug_132.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_132.jpg,victim/train/pug/pug_132.jpg,240,300,12308,85e4e5cb0efc9dabbb6d6f481d8d3d2448e91b9bb7626d9989fe716f784b7c80
victim,train,pug,pug_134.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_134.jpg,victim/train/pug/pug_134.jpg,300,225,9729,241242649d0aca56c243b9a8aa894c4c08fa2e988be965623127a5e052b008b5
victim,train,pug,pug_144.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_144.jpg,victim/train/pug/pug_144.jpg,197,300,9102,b10e2b92adbdf8b76109f29c744353b09b730460e6ba62bf50fffe061ca52ddd
victim,train,pug,pug_150.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_150.jpg,victim/train/pug/pug_150.jpg,300,185,9019,042b167d70c15eab5003f82c0c93608724543cb85f96db5a9be6f23ef71ce9a3
victim,train,pug,pug_153.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_153.jpg,victim/train/pug/pug_153.jpg,300,225,9748,33769efdd1ed4f28fefa920cfe26b19f6be6fc7a2f5f2f80b494c6b06d724e17
victim,train,pug,pug_154.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_154.jpg,victim/train/pug/pug_154.jpg,300,225,10560,465ce430b7fc2e9facddabc33475ba73fc329791962edb25e4f380c47b8927c3
victim,train,pug,pug_162.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_162.jpg,victim/train/pug/pug_162.jpg,300,225,14890,f7c6de24bf005bf201a25ae41aaba2ad9efeb8713be195dd6ceb12fc99981579
victim,train,pug,pug_166.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_166.jpg,victim/train/pug/pug_166.jpg,225,300,6503,ae2b211fed5c283981afc10938fabbeab2f9d62fd9de1e1aacdbfed39895ffec
victim,train,pug,pug_169.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_169.jpg,victim/train/pug/pug_169.jpg,256,300,9077,2fb91f55cf265cdf056d197812dd1d07202f05d84ae009adb996d55c103ac48a
victim,train,pug,pug_182.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_182.jpg,victim/train/pug/pug_182.jpg,176,300,8193,663ca72d1662f096aa0af3ce18c1356db0f9899bc85855610d79966ca4d9ded8
victim,train,pug,pug_184.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_184.jpg,victim/train/pug/pug_184.jpg,300,225,11747,ae3f06013236f0bd6c2450a6cbee2bf208e138ea9913061b82fd3de8732d17ec
victim,train,pug,pug_187.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_187.jpg,victim/train/pug/pug_187.jpg,300,225,10046,73ac0d9517485390e6f91aa67be511c9eccfd02b7ccf1d1fdd0beac7cc0a833d
victim,train,pug,pug_191.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_191.jpg,victim/train/pug/pug_191.jpg,300,225,9133,74db46d9428915c3beadb9a85e1a4094c8f341c88e3938d6adb18317c6b17d6f
victim,train,pug,pug_193.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_193.jpg,victim/train/pug/pug_193.jpg,300,225,8590,96b3963b7ef2b28579065053383b83722a922a631fb1d05cd57b3871f4b1d312
victim,train,pug,pug_195.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_195.jpg,victim/train/pug/pug_195.jpg,248,300,20704,abbf59199183ce002876bbfc275b55d7be41c53d0feaa0ac7ecbeffadc49b876
victim,train,pug,pug_197.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_197.jpg,victim/train/pug/pug_197.jpg,256,256,20348,29c011e30a770c5f8754ea8d714342c72357e363d4d11347dcac278e63b87920
victim,train,pug,pug_198.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_198.jpg,victim/train/pug/pug_198.jpg,300,225,10608,144af47a36580d41af630e755a5801a513727afe377edd647713123f294b49a5
victim,train,pug,pug_25.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_25.jpg,victim/train/pug/pug_25.jpg,500,334,69453,001bdfef0e80980785a855914a3234e0dc292d7c79015d395b15726dc6f17fc6
victim,train,pug,pug_31.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_31.jpg,victim/train/pug/pug_31.jpg,332,500,135891,62afa4a285cc3750f34ecfef26627aa504314beb07c58adcf72379611a8cf2ba
victim,train,pug,pug_45.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_45.jpg,victim/train/pug/pug_45.jpg,500,333,98265,ce2f45ac9addd9e3bfc3634624d5a3ff5de66b3e4bbe004b84a5c04fb5eeec88
victim,train,pug,pug_46.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_46.jpg,victim/train/pug/pug_46.jpg,500,333,111187,5a00082f2a7117d453f0b360c3bbd5749c3ca357e0bfc5a638feb8285322b349
victim,train,pug,pug_48.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_48.jpg,victim/train/pug/pug_48.jpg,333,500,86223,e7a5fb33a8d60803e34e73ab116cf43b526cbd5ebb94c548f52b3dc4ec7d17f0
victim,train,pug,pug_50.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_50.jpg,victim/train/pug/pug_50.jpg,334,500,89486,4305999c6023f82a13737aa62e3f004f2586e498dd9977d406c1b493b2ca2f73
victim,train,pug,pug_54.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_54.jpg,victim/train/pug/pug_54.jpg,500,333,111420,190c262153abb35d1cdd9980b5404f6bb4379b016a46beeff87d2529db1912fc
victim,train,pug,pug_55.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_55.jpg,victim/train/pug/pug_55.jpg,500,334,127317,bab34458995e15605610587b9d37956a0066300b0ee1ff772039c64fbbe67d2a
victim,train,pug,pug_57.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_57.jpg,victim/train/pug/pug_57.jpg,500,333,103966,e2e342c23b6eea44917521c0d71c27b000e42395e3b826b639d6f1dc4a48933d
victim,train,pug,pug_64.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_64.jpg,victim/train/pug/pug_64.jpg,500,375,160533,a45c9e467828fb8979d28ec98c5e264935f96e996e7c4f4b4a75320168c05311
victim,train,pug,pug_66.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_66.jpg,victim/train/pug/pug_66.jpg,375,500,169889,251db6e6756c79d837b05e5bcf14caa0300ab2d782b945c3b533c39c33e12c9e
victim,train,pug,pug_79.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_79.jpg,victim/train/pug/pug_79.jpg,500,333,78168,8c36e477ef2311acb603e51a065760ca09f452f32ebe9173b119fa04c17ed2e8
victim,train,pug,pug_85.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_85.jpg,victim/train/pug/pug_85.jpg,500,333,68886,52b4c5212a4baeee05463183c2a099e8f2f33315b172a45f9b1c9587b5b62fb0
victim,train,pug,pug_9.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_9.jpg,victim/train/pug/pug_9.jpg,370,500,115141,199b88c00233729ca8366a51812a123b69497ac3840d3670112eb5e25db2d996
victim,train,pug,pug_90.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/pug_90.jpg,victim/train/pug/pug_90.jpg,399,500,165761,14e3304ab7d552282b70dc8e81becb9f3a34a6f9cc66e37a324c6e77ccc1484b
victim,train,samoyed,samoyed_102.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_102.jpg,victim/train/samoyed/samoyed_102.jpg,500,408,177666,c793bd14b4c0e63048744d68889ef4bd6798d905a6b7ce8226ddbb04c3ebe37d
victim,train,samoyed,samoyed_104.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_104.jpg,victim/train/samoyed/samoyed_104.jpg,500,333,116808,20f4f44dd0690488073dd3e15435b6678300cc1e028adffa60c3ff11f72e040c
victim,train,samoyed,samoyed_106.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_106.jpg,victim/train/samoyed/samoyed_106.jpg,327,500,93567,335a43c5c09c56e47020577f3024d5c3b84fe1257143b563246f334e259b2c12
victim,train,samoyed,samoyed_119.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_119.jpg,victim/train/samoyed/samoyed_119.jpg,500,375,95641,cb9f5e1f90a731484cc5b896632e236f4ce1c3dcacced541ca0467c8577d4786
victim,train,samoyed,samoyed_12.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_12.jpg,victim/train/samoyed/samoyed_12.jpg,375,500,129686,5d7d40eaf7579af0ca9fec8ea9bd2aa4a3a0600b9e646c9aba9995cf7ebefb01
victim,train,samoyed,samoyed_121.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_121.jpg,victim/train/samoyed/samoyed_121.jpg,500,400,170945,6524be0727979c65510f0488f6687e50660f0dcb1fc22b5af3af8b8b66d5b287
victim,train,samoyed,samoyed_125.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_125.jpg,victim/train/samoyed/samoyed_125.jpg,500,476,149866,2da0425b39fc638268af73941988bc606b7bb112b2757e796637e6a3e6e52f90
victim,train,samoyed,samoyed_130.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_130.jpg,victim/train/samoyed/samoyed_130.jpg,500,333,85423,a1629a8710ab7bd8786ddeab82eb5fd440463e99b34aa9a1383258d99fe96400
victim,train,samoyed,samoyed_15.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_15.jpg,victim/train/samoyed/samoyed_15.jpg,377,500,115519,896bb94f827748aed140d949b295d2db734935fe11940934508c16463528facb
victim,train,samoyed,samoyed_159.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_159.jpg,victim/train/samoyed/samoyed_159.jpg,500,333,45751,f75bbbb5b1049f724fe306cdb697ce396563eec5fbbb13b9f18cacf37221b526
victim,train,samoyed,samoyed_166.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_166.jpg,victim/train/samoyed/samoyed_166.jpg,500,333,62279,68d37b08ee831e625bdec1bc5cfc4dd9e0ddbd71a50e3de1e118c6153b356e58
victim,train,samoyed,samoyed_167.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_167.jpg,victim/train/samoyed/samoyed_167.jpg,500,335,68533,97e6f7c1078825e9c65e6bd2b6479bf581d5b5e33f38c5e6cfc66e7bad2c0d71
victim,train,samoyed,samoyed_168.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_168.jpg,victim/train/samoyed/samoyed_168.jpg,333,500,68534,cec1152f67b72e6606d6f2ef780c7939a4f1a642c1b72579e7965a454540067a
victim,train,samoyed,samoyed_17.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_17.jpg,victim/train/samoyed/samoyed_17.jpg,500,479,96310,24872568d1d2686fc16589f5d24b6fac355bcc728ff096cc04a8b9e8b5f37ebd
victim,train,samoyed,samoyed_173.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_173.jpg,victim/train/samoyed/samoyed_173.jpg,500,334,108828,bcfaa18ab8fc3ac6d3deaa6fb3a4df0738d93a9f34c794d3ac703d07374ddb2e
victim,train,samoyed,samoyed_175.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_175.jpg,victim/train/samoyed/samoyed_175.jpg,500,334,88246,03fdf4af53bf496bb364285133d811d84e49bc346ae12ef17fe1ee280139f8c8
victim,train,samoyed,samoyed_177.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_177.jpg,victim/train/samoyed/samoyed_177.jpg,500,334,101127,33950fb4f1c682c1b5c7ac059b33044a98b2c7260b4593d2657322fed82c1a3b
victim,train,samoyed,samoyed_179.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_179.jpg,victim/train/samoyed/samoyed_179.jpg,500,334,122993,afd12c1b025765a4cab7a8ed0f5b5d73d1473516224e5bb317230186a3bafa35
victim,train,samoyed,samoyed_184.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_184.jpg,victim/train/samoyed/samoyed_184.jpg,500,334,107648,c77f48afdd66066fe22fc718b5a82253950ddb72c9841c5ee367ac61cebe9bcb
victim,train,samoyed,samoyed_188.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_188.jpg,victim/train/samoyed/samoyed_188.jpg,375,500,105599,276794b7c6ef88a3ad73d10a68ae5b2c271dba7908de563562dc34277ac624b9
victim,train,samoyed,samoyed_189.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_189.jpg,victim/train/samoyed/samoyed_189.jpg,375,500,111404,c97f201fe85fad1dc05144ba8d95c431da6eb04b7232b90a994d04b8943d52a2
victim,train,samoyed,samoyed_195.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_195.jpg,victim/train/samoyed/samoyed_195.jpg,375,500,90144,8bfd56468577808f315bbe3fcf34e8c14dc945754b9978847d4d184b8d2972ab
victim,train,samoyed,samoyed_2.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_2.jpg,victim/train/samoyed/samoyed_2.jpg,333,500,76994,462eaeb7885ab4d6d2221b8b022221b88090a238e820601df46977c00ceaa758
victim,train,samoyed,samoyed_23.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_23.jpg,victim/train/samoyed/samoyed_23.jpg,500,375,118259,47a0e20f86b314306c5c0727d7d7b6a9a12a0f0c6aee71be107901db1b0d0dbe
victim,train,samoyed,samoyed_24.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_24.jpg,victim/train/samoyed/samoyed_24.jpg,500,375,115307,40a5c8475df203d74075182847c0fed4724a45b310787880f188963ba54486c7
victim,train,samoyed,samoyed_29.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_29.jpg,victim/train/samoyed/samoyed_29.jpg,333,500,64889,23b9b9afee0e2c20c7a46161d3ea0f44e1f7f0a52f606572ff10bc3db15965db
victim,train,samoyed,samoyed_32.jpg,https://raw.githubusercontent.com/ml4py/dataset-iiit-pet/master/images/samoyed_32.jpg,victim/train/samoyed/samoyed_32.jpg,333,500,102386,c1580724c2db33e2897fe306566da28ac3dbda754eccc568e9b8febe79931008
